Title,LUGAR,FREGUESIA,CONCELHO,DISTRITO,PAINEL,DATA,Latitude,Longitude,DESCRIÇÃO DO ORATÓRIO,AUTOR RECOLHA,CAIXA DE ESMOLAS,PROTEÇÃO,ALTURA RET (cm),LARGURA RET (cm),PROFUNDIDADE RET (cm),DATA ÚLTIMA ATUALIZAÇÃO,REFERÊNCIAS CONHECIDAS,OBS
0413-OAZ-AV,"Pedra Má, Rua da Pedra Má",Cesar,Oliveira de Azeméis,Aveiro,"Sim. «[...] painel de azulejos [...] com a representação de N. Sr.ª do Carmo, ladeada por dois anjos scólitos, que num plano mais abaixo, vão em auxílio das almas do purgatório [...]», VIDE MARQUES, p. 32, 2001",1830,40.916469,-8.449452,"«[...] Alminhas oitocentistas de topo quase triangular, formado por bloco granítico que ostenta cruz em relevo [...] nicho rectangular de núcleo redondo [...] Inferiormente, o monumento apresenta campo epigráfico [...]», VIDE MARQUES, p. 32, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 01/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0415-OAZ-AV,"Lugar da Cruz, Rua do Castelo",Fajões,Oliveira de Azeméis,Aveiro,"Sim. [...] três painéis em azulejo, colocados nas paredes. Lateralmente, um painel com a representação de Santo António e um outro com a imagem de S. José. Ao fundo, o painel ostenta a figura de S. João Baptista [..]», VIDE MARQUES, p. 43, 2001",1991?,40.917380,-8.431254,"«Alminhas oratório [...] assentes em base rectangular, onde se colocou peto [...] apresentam forma de capelinha, com cobertura rematada por cruz de ferro e sustentada por quatro pequenas colunas. O nicho de topo triangular [...] Mandadas erigir [...] em pagamento de uma promessa [...]», VIDE MARQUES, p. 43, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Sim,Sim. Gradeamento de ferro e vidro.,,,,Foto: 01/05/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0425-OAZ-AV,"Castro, Rua do Castro",Ul,Oliveira de Azeméis,Aveiro,Sim. Painel em azulejos com Nossa Senhora da Conceição e anjos a seus pés.,sd,40.813884,-8.495922,Oratório embutido num muro com cobertura de telha. Nicho de topo triangular protegido por porta metálica.,Fernando Correia,Não,Sim. Gradeamento metálico.,,,,22/04/2021,,
0426-OAZ-AV,"Serro de Baixo, Rua Dr João Oliveira Soares",Ul,Oliveira de Azeméis,Aveiro,Não.,sd,40.826395,-8.490138,"Alminha tipo nicho em granito embutida em muro. Nicho de topo redondo, ladeado por dois colunelos de topo boleado. O topo do monumento é arredondado, saliente e encimado por cruz.",Fernando Correia,Não,Sim. Gradeamento metálico com cruz.,,,,22/04/2021,,
0427-OAZ-AV,"Serro de Baixo, Rua Dr João Oliveira Soares",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.825233,-8.490242,Alminha tipo nicho embutida em parede de habitação de topo ogivado e encimado por cruz.,Fernando Correia,Não,Não,,,,22/04/2021,,
0428-OAZ-AV,"Serro, Rua do Serro",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.825775,-8.489791,Oratório sobre muro de topo ogivado e com proteção ao nicho.,Fernando Correia,Não,Sim. Grade metálica e vidro.,,,,22/04/2021,,
0429-OAZ-AV,"Serro, Rua da Baixa",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.824239,-8.487040,Alminhas oratório tipo nicho embutida em muro. Nicho de topo triangular com proteção metálica e ornada com uma cruz.,Fernando Correia,Não,Sim. Gradeamento metátlico.,,,,22/04/2021,,
0430-OAZ-AV,"Cavalar, Rua São Braz",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.824060,-8.494187,"«Nicho [...] embutido numa parede de habitação [...] encimado por moldura relevada [...]», VIDE MARQUES, p. 142, 2001",Inventário: Maria Clara Vide / Foto: Fernando Correia,Não,Sim. Gradeamento de ferro.,,,,Foto: 22/04/2021,"1- VIDE MARQUES, Maria Clara de Paiva - ""Alminhas do Concelho de Oliveira de Azeméis - contributo para um inventário"", Oliveira de Azeméis, Câmara Municipal de Oliveira de Azeméis, 2001",
0431-OAZ-AV," Salgueirinha, Trav. da Salgueirinha",Ul,Oliveira de Azeméis,Aveiro,Não,sd,40.823325,-8.494810,"Nicho embutido em parede de habitação, em arco de volta perfeita sobre parapeito e encimado por cruz relevada sobre acrotério.",Fernando Correia,Não,Não,,,,22/04/2021,,
0432-OAZ-AV,"Passos, Rua da Sra da Ribeira",Fajões,Oliveira de Azeméis,Aveiro,Sim. Doi painéis em azulejos com São Cristóvão e o Arcanjo São Gabriel.,1852,40.908863,-8.421141,"Duas Alminhas tipo nicho de granito embutidas em muro. Com nicho de topo redondo, encimado por cruz incisa e proteção metálica.",Fernando Correia,Não,Sim. Gradeamento metálico.,,,,01/05/2021,,
0433-OAZ-AV,"Crasto, Rua da Quinta",Travanca,Oliveira de Azeméis,Aveiro,Não,sd,40.811868,-8.486699,Oratório tipo capela com nicho de topo redondo e proteção metálica e vidro. Telhado de duas águas encimado por cruz metálica.,Fernando Correia,Não,Sim. Porta metálica e vidro.,,,,14/05/2021,,
